Year,Fuel_Type,Transmission,Mileage,Engine,Power,Price
2012,1,1,20.5,1598.0,103.5,4.6
2015,1,1,24.0,1120.0,70.0,3.96
2015,3,1,18.6,1197.0,81.86,5.6
2017,1,1,22.95,1248.0,74.0,3.75
2015,1,1,22.54,1396.0,88.73,5.5
2012,1,1,20.5,1598.0,103.5,3.0
2011,3,1,16.0,1368.0,90.0,3.0
2010,3,1,16.1,1298.0,88.2,2.95
2015,1,1,25.0,1396.0,69.0,2.45
2012,1,0,14.84,2143.0,170.0,13.99
2016,1,0,11.57,2987.0,254.79,60.75
2012,3,1,16.8,1497.0,116.3,4.5
2010,3,1,18.5,1197.0,80.0,2.5
2015,1,1,13.0,2982.0,168.5,20.5
2014,3,1,18.9,1197.0,82.0,3.9
2009,1,1,15.0,1896.0,105.0,3.5
2016,3,0,15.63,1499.0,110.4,8.3
2012,3,1,21.1,814.0,55.2,2.5
2011,3,0,19.15,1198.0,75.94,2.65
2016,3,0,19.0,1199.0,88.7,7.42
2016,3,1,16.47,1198.0,74.0,4.63
2008,3,1,19.7,796.0,46.3,1.09
2011,1,1,22.32,1582.0,126.32,3.8
2013,1,0,10.0,2148.0,170.0,15.75
2015,3,1,17.57,1193.0,88.7,5.27
2012,3,1,18.4,1198.0,86.8,2.75
2016,1,1,27.3,1498.0,98.6,7.4
2017,3,0,24.07,998.0,67.1,3.9
2000,3,1,17.3,993.0,60.0,0.7
2015,1,1,22.54,1396.0,88.73,5.9
2016,1,1,22.7,1598.0,118.0,9.58
2014,1,0,14.21,2143.0,203.0,24.95
2015,3,1,13.7,1399.0,98.82,4.29
2011,1,0,14.21,2143.0,203.0,11.5
2016,1,1,16.0,2179.0,140.0,9.65
2015,3,1,20.36,1197.0,78.9,3.75
2007,3,1,14.2,1341.0,82.9,1.1
2014,1,0,12.07,2967.0,241.4,31.41
2012,1,1,12.05,2179.0,120.0,6.0
2016,3,1,18.7,1199.0,88.7,5.55
2017,1,1,14.0,2179.0,138.1,10.91
2014,1,1,15.1,2179.0,140.0,7.25
2012,1,1,22.07,1199.0,73.9,3.9
2012,1,1,19.3,1248.0,73.9,3.95
2013,1,0,15.73,1968.0,174.33,22.0
2014,3,1,23.1,998.0,67.04,3.38
2011,3,1,16.8,1497.0,116.3,3.45
2016,3,1,18.6,1197.0,81.83,5.75
2016,3,1,25.17,799.0,53.3,2.75
2019,1,0,17.9,2143.0,136.0,30.3
2014,1,1,22.7,1498.0,89.84,7.5
2015,3,1,18.6,1197.0,81.83,6.87
2015,1,1,12.99,2494.0,100.6,15.2
2012,1,1,21.64,1461.0,84.8,3.5
2014,1,1,25.2,1248.0,74.0,5.85
2010,3,1,19.0,998.0,66.1,2.5
2013,3,1,18.6,1197.0,85.8,3.95
2017,1,0,17.9,2143.0,136.0,27.0
2014,3,1,16.02,1373.0,93.7,6.75
2007,3,1,18.9,998.0,67.1,1.5
2012,1,1,22.07,1199.0,73.9,3.9
2014,1,1,22.7,1498.0,89.84,6.55
2017,1,1,25.1,1498.0,98.6,9.44
2015,3,1,14.28,1798.0,138.03,10.77
2014,1,1,15.1,2179.0,140.0,7.5
2016,3,1,24.7,796.0,47.3,3.0
2010,1,0,18.59,2993.0,265.0,11.75
2016,3,1,21.1,814.0,55.2,3.29
2016,1,1,26.59,1248.0,74.0,6.5
2015,0,1,31.79,998.0,58.33,3.8
2011,1,0,16.55,1968.0,147.51,18.0
2009,3,0,13.7,1798.0,157.75,4.95
2015,3,1,17.57,1193.0,88.7,4.52
2014,1,1,17.0,2149.0,139.07,8.0
2013,3,1,17.4,1497.0,117.3,6.26
2016,3,1,16.95,1498.0,97.7,7.5
2011,3,0,14.4,1598.0,103.6,3.35
2014,3,0,15.74,1591.0,121.3,5.5
2012,1,0,22.0,1582.0,126.2,5.25
2012,1,0,16.55,1968.0,140.0,16.25
2009,3,1,15.5,1586.0,103.3,2.7
2019,1,0,12.62,2198.0,158.0,32.9
2008,3,1,20.4,1197.0,83.11,3.41
2014,1,1,24.0,1120.0,70.0,4.15
2014,1,1,20.14,1498.0,88.8,5.9
2012,3,0,10.0,2496.0,157.7,11.5
2015,3,1,18.6,1197.0,81.83,4.75
2015,3,0,24.07,998.0,67.1,3.5
2014,1,1,20.77,1248.0,88.76,7.25
2016,3,0,23.1,998.0,67.04,4.35
2018,3,0,22.5,999.0,67.0,4.99
2013,1,1,12.05,2179.0,120.0,7.65
2011,1,1,12.8,2494.0,102.0,9.0
2017,1,1,22.07,1199.0,73.9,6.9
2011,1,1,20.0,1399.0,68.0,2.9
2014,1,1,20.45,1461.0,83.8,5.75
2014,1,1,17.0,2200.0,139.01,8.0
2017,3,0,22.5,999.0,67.0,4.41
2013,1,1,21.14,1498.0,103.52,4.95
2016,1,0,16.0,2179.0,140.0,14.4
2012,1,1,20.0,1399.0,68.05,2.95
2017,1,1,15.96,2523.0,62.1,8.14
2016,1,1,20.64,1498.0,108.5,8.45
2015,1,1,12.99,2494.0,100.0,12.5
2012,1,1,15.1,2179.0,140.0,6.5
2015,3,1,15.8,1499.0,110.0,7.72
2011,1,0,16.96,1968.0,138.1,8.0
2009,1,1,13.93,2179.0,138.0,3.0
2013,1,0,8.2,2993.0,245.0,29.0
2014,3,1,16.47,1198.0,74.0,4.11
2015,3,1,18.5,1197.0,82.9,5.37
2013,1,1,20.77,1248.0,88.8,6.55
2015,3,1,17.4,1497.0,117.3,7.0
2014,3,1,17.0,1497.0,118.0,5.48
2013,1,0,16.96,1968.0,138.03,6.51
2016,1,1,25.8,1498.0,98.6,5.15
2013,1,1,15.1,2179.0,140.0,9.0
2008,3,0,14.53,1798.0,138.1,2.75
2012,1,0,22.69,1995.0,190.0,12.5
2017,1,1,23.0,1498.0,98.96,7.69
2013,3,1,18.5,1197.0,82.85,4.57
2013,3,0,16.8,1497.0,118.0,4.5
2015,1,1,23.2,1248.0,73.94,4.9
2008,3,1,19.81,1086.0,68.05,1.65
2015,3,1,18.2,1199.0,82.4,3.25
2012,1,1,22.32,1582.0,126.32,6.25
2018,3,1,15.8,1591.0,121.3,12.13
2013,3,1,18.2,1199.0,82.4,3.25
2013,1,0,14.16,1968.0,174.3,29.0
2013,3,1,17.0,1497.0,118.0,5.53
2017,3,1,17.0,1497.0,121.36,8.75
2014,1,0,12.07,2967.0,241.4,37.9
2010,3,1,20.36,1197.0,78.9,2.4
2014,3,1,17.0,1197.0,80.0,4.55
2011,3,1,17.5,1197.0,85.8,2.65
2017,1,1,25.0,1396.0,69.0,1.6
2012,1,0,16.2,2993.0,235.0,25.72
2013,1,1,22.9,1248.0,74.0,4.15
2018,3,1,19.0,1194.0,94.68,7.23
2008,3,1,13.9,1599.0,103.2,2.6
2008,1,0,16.07,1995.0,181.0,7.25
2017,1,1,12.8,2494.0,102.0,14.29
2011,1,0,14.94,2143.0,204.0,17.25
2013,1,1,22.54,1582.0,126.2,7.5
2014,1,1,23.2,1248.0,73.94,4.35
2016,1,1,24.3,1248.0,88.5,8.9
2016,3,1,19.1,1197.0,82.0,3.5
2014,1,1,26.0,1498.0,98.6,6.1
2016,3,1,25.17,799.0,53.3,3.2
2014,1,1,23.59,1364.0,67.06,4.9
2015,3,1,24.07,998.0,67.1,3.69
2016,3,1,23.84,1199.0,84.0,3.98
2013,1,1,21.9,1396.0,90.0,2.95
2014,1,0,16.55,1968.0,147.51,15.21
2015,1,1,28.4,1248.0,74.0,6.3
2017,3,1,17.0,1198.0,73.75,6.69
2017,3,0,16.0,1497.0,117.3,9.5
2009,3,1,17.0,1197.0,80.0,2.65
2012,1,1,14.66,2199.0,194.3,7.5
2018,3,0,23.1,998.0,67.04,5.63
2018,3,1,15.8,1591.0,121.3,11.78
2004,1,1,17.88,1396.0,52.8,0.85
2011,3,1,15.04,1598.0,103.6,3.35
2015,3,1,23.1,998.0,67.04,4.11
2015,1,0,17.9,2143.0,136.0,25.51
2017,3,1,22.74,796.0,47.3,3.1
2018,1,0,10.91,3198.0,197.0,33.5
2017,3,1,17.57,1193.0,88.7,4.8
2014,3,1,16.09,1598.0,103.5,3.49
2012,3,1,17.5,1373.0,91.1,5.15
2011,1,0,14.0,2987.0,224.0,14.41
2014,3,1,16.2,1199.0,74.0,4.75
2015,1,0,12.55,2982.0,168.5,19.0
2017,3,1,23.1,998.0,67.04,4.9
2008,1,0,16.07,1995.0,181.0,6.3
2006,3,1,16.9,1497.0,100.0,2.4
2009,3,1,13.17,1999.0,114.0,3.0
2016,3,1,18.06,1198.0,74.93,4.25
2016,1,1,20.14,1498.0,88.0,6.3
2018,3,1,21.1,998.0,100.0,8.15
2012,3,1,20.36,1197.0,78.9,3.22
2018,3,1,18.6,1197.0,81.83,7.65
2011,3,0,10.37,2979.0,306.0,30.0
2010,3,1,20.36,1197.0,78.9,2.3
2012,3,0,13.6,1598.0,181.0,22.0
2012,3,1,19.4,1198.0,86.8,3.28
2016,3,1,20.73,1373.0,91.2,7.09
2013,1,1,19.3,1248.0,73.9,6.46
2012,1,1,22.07,1199.0,73.9,4.0
2011,1,0,17.05,1995.0,184.0,11.0
2016,1,0,12.07,2967.0,241.4,49.79
2015,1,1,25.83,1498.0,99.0,4.8
2017,1,0,21.76,1995.0,190.0,35.0
2011,1,0,14.0,2987.0,224.0,21.99
2007,3,1,17.3,1061.0,64.0,1.1
2018,3,1,21.4,1197.0,83.1,6.6
2013,3,1,22.0,1197.0,81.8,4.5
2009,3,1,14.7,1150.0,76.0,1.0
2017,1,1,20.14,1498.0,88.0,6.9
2015,1,0,14.16,1968.0,174.3,25.49
2015,1,0,18.53,1968.0,187.74,35.5
2018,1,1,24.0,1186.0,73.97,6.28
2012,1,1,12.05,2179.0,120.0,4.88
2016,1,1,22.95,1248.0,74.0,3.7
2015,3,1,21.1,814.0,55.2,3.45
2016,1,1,15.4,2179.0,120.0,10.23
2010,3,0,11.1,2354.0,142.0,6.5
2016,3,1,16.2,1199.0,74.0,6.15
2014,3,1,15.1,1196.0,73.0,2.9
2016,1,1,24.0,1120.0,70.0,5.5
2017,1,0,10.91,3198.0,197.0,31.0
2015,1,1,24.0,1186.0,73.97,4.25
2016,1,1,22.9,1248.0,74.0,5.48
2016,3,1,18.6,1197.0,81.83,7.25
2012,3,1,17.5,1298.0,85.8,3.0
2015,1,0,22.69,1995.0,190.0,29.5
2007,3,1,17.7,1497.0,78.0,1.49
2013,3,0,16.95,1197.0,78.9,3.65
2018,1,1,23.0,1498.0,98.96,10.9
2015,3,1,23.1,998.0,67.04,4.3
2012,1,1,20.77,1248.0,88.76,6.11
2015,1,1,12.8,2494.0,102.0,15.5
2016,3,1,17.8,1497.0,117.3,6.9
2012,3,1,19.1,1197.0,85.8,4.69
2011,3,1,18.5,1197.0,85.8,3.19
2012,3,0,15.0,1396.0,98.6,3.75
2019,3,1,17.19,1197.0,81.86,8.6
2011,3,1,17.0,1497.0,118.0,3.85
2016,1,0,13.6,4134.0,382.0,67.83
2019,3,1,17.8,1198.0,86.7,9.31
2008,3,0,12.9,1799.0,130.0,3.0
2015,3,1,18.6,1197.0,81.83,5.5
2017,1,1,19.67,1582.0,126.2,13.3
2013,1,0,15.73,1968.0,174.33,23.0
2018,3,1,24.7,796.0,47.3,3.35
2012,1,0,15.06,1995.0,177.0,10.0
2013,3,1,20.36,1197.0,78.9,2.95
2016,1,1,21.66,1498.0,108.62,6.75
2010,3,1,16.47,1198.0,73.9,2.44
2015,3,1,20.73,1373.0,91.1,5.85
2015,3,0,17.21,1197.0,103.5,7.4
2016,1,1,24.4,1120.0,71.0,3.8
2008,3,1,13.5,1799.0,130.0,3.8
2008,3,1,17.7,1497.0,78.0,2.7
2016,1,1,15.96,2523.0,62.1,7.21
2016,3,1,17.4,1497.0,117.3,7.9
2017,1,1,25.4,1186.0,73.97,4.2
2014,1,1,19.01,1461.0,108.45,5.75
2013,3,0,16.98,998.0,66.1,3.45
2014,1,0,17.11,1968.0,174.33,25.75
2018,1,1,16.0,2179.0,140.0,16.59
2014,3,1,18.06,1198.0,74.96,4.69
2009,1,0,13.2,1995.0,170.0,7.5
2016,1,1,13.68,2393.0,147.8,16.5
2009,3,1,17.0,1497.0,118.0,1.99
2014,1,1,22.9,1248.0,74.0,5.25
2013,1,1,19.64,1461.0,108.45,5.4
2014,3,1,16.47,1198.0,74.0,3.9
2015,3,1,17.19,1197.0,81.86,5.8
2014,1,0,18.12,1995.0,190.0,30.5
2017,1,1,23.4,1248.0,74.0,5.6
2015,1,1,28.4,1248.0,74.0,5.15
2017,1,0,19.08,1582.0,126.2,9.48
2016,3,0,21.9,624.0,37.48,2.38
2009,3,1,17.5,1298.0,85.8,3.8
2015,3,1,18.6,1197.0,81.83,5.5
2010,3,1,17.0,1197.0,80.0,3.55
2015,3,1,20.73,1373.0,91.1,6.35
2015,1,0,12.7,2179.0,187.7,36.0
2005,1,1,16.1,1405.0,70.0,1.1
2014,3,1,17.57,1193.0,88.7,3.7
2016,1,1,16.0,1997.0,140.0,13.5
2008,3,0,11.7,2354.0,177.6,2.85
2015,3,1,25.4,624.0,37.5,2.13
2015,1,1,22.7,1582.0,126.2,7.75
2017,1,1,25.0,1396.0,69.0,2.85
2014,1,1,25.8,1498.0,98.6,4.95
2012,1,1,15.1,2179.0,140.0,6.2
2013,1,0,18.56,1995.0,190.0,17.5
2010,3,1,18.9,1197.0,81.86,2.25
2017,3,1,21.4,1197.0,83.1,6.75
2016,1,0,19.08,1582.0,126.2,9.73
2018,1,1,25.47,1248.0,88.5,8.49
2013,3,0,13.6,1598.0,181.0,25.0
2015,1,1,23.2,1248.0,73.94,5.59
2011,1,0,15.6,1896.0,106.0,4.8
2014,1,1,22.7,1498.0,89.84,5.45
2017,3,1,18.6,1197.0,81.83,6.5
2015,3,1,19.4,1198.0,86.8,4.35
2013,1,1,25.8,1498.0,98.6,3.75
2010,1,0,18.48,1995.0,177.0,12.0
2014,1,0,12.07,2967.0,241.4,32.0
2015,1,1,24.0,1120.0,70.0,4.0
2011,1,1,23.08,1461.0,63.1,2.6
2016,3,1,18.9,1197.0,82.0,4.45
2015,3,1,21.1,814.0,55.2,2.6
2011,3,0,11.74,1796.0,186.0,16.0
2014,1,0,12.7,2179.0,187.7,32.5
2016,1,0,11.18,2696.0,184.0,13.85
2018,3,1,20.73,1373.0,91.1,8.76
2014,3,0,11.8,3498.0,272.0,23.68
2017,3,0,22.0,1197.0,81.8,5.5
2013,1,0,11.49,4367.0,335.3,65.81
2013,1,1,19.01,1461.0,108.45,4.99
2013,1,1,22.32,1582.0,126.32,5.7
2016,3,0,14.28,1798.0,138.03,11.99
2016,1,0,21.76,1995.0,190.0,29.99
2018,3,1,18.88,1499.0,110.4,9.5
2014,1,1,25.2,1248.0,74.0,5.5
2016,1,0,11.72,2199.0,194.3,23.0
2013,1,1,17.2,1396.0,53.5,2.95
2015,1,1,24.0,1120.0,70.0,4.9
2016,3,0,22.5,998.0,67.0,4.25
2018,1,1,16.0,2179.0,140.0,16.36
2009,1,0,16.55,1968.0,147.51,9.95
2012,1,1,20.54,1598.0,103.6,5.5
2016,1,1,24.3,1248.0,88.5,8.25
2002,3,1,17.3,993.0,60.0,0.95
2016,3,1,19.81,1086.0,68.05,4.01
2019,3,1,17.5,1199.0,88.7,8.2
2014,1,1,25.1,1498.0,98.6,6.2
2012,1,0,11.5,2982.0,169.0,16.75
2017,1,0,16.0,2179.0,140.0,16.5
2012,1,1,20.0,1399.0,68.05,3.5
2017,3,0,19.0,1199.0,88.7,5.43
2017,1,0,10.91,3198.0,197.0,30.35
2014,3,0,17.97,1498.0,99.6,7.99
2011,1,1,18.7,1896.0,66.0,3.59
2012,1,1,25.44,936.0,57.6,1.9
2009,3,0,12.1,2362.0,164.7,4.7
2012,1,1,19.01,1461.0,108.45,7.25
2016,1,0,17.9,2143.0,136.0,24.46
2014,3,1,17.57,1193.0,88.7,3.9
2013,3,1,18.5,1197.0,80.0,5.15
2015,3,0,21.5,1197.0,81.8,3.65
2016,1,1,25.4,1186.0,73.97,5.0
2009,3,1,17.0,1497.0,118.0,2.3
2001,3,1,13.2,1495.0,94.0,0.75
2009,3,1,13.9,1599.0,103.2,1.85
2010,3,1,15.6,1196.0,70.0,1.8
2014,1,1,25.8,1498.0,98.6,4.41
2006,3,1,18.9,998.0,67.1,2.0
2014,1,0,13.0,2987.0,258.0,31.75
2015,1,0,17.68,1968.0,174.33,32.0
2010,1,0,13.5,2987.0,282.0,21.0
2010,1,1,19.3,1248.0,73.9,2.75
2005,3,1,13.4,1794.0,125.0,2.64
2018,1,1,15.4,2179.0,120.0,14.19
2017,3,1,22.5,998.0,67.04,3.85
2014,1,1,13.0,2982.0,168.5,15.5
2010,3,1,18.2,1061.0,64.0,1.9
2014,3,1,25.4,624.0,37.48,1.26
2009,3,1,18.5,1197.0,80.0,2.4
2010,1,0,22.69,1995.0,190.0,11.5
2014,1,1,16.0,2179.0,140.0,8.25
2011,3,1,15.8,1598.0,105.0,2.75
2009,3,1,17.5,1198.0,70.0,1.4
2015,3,1,25.4,624.0,37.5,2.9
2011,1,1,20.0,1399.0,68.0,2.4
2013,3,0,14.8,1598.0,105.0,4.75
2018,1,0,12.7,2179.0,187.7,44.76
2015,1,1,26.0,1498.0,98.6,6.22
2018,3,0,22.5,999.0,67.0,4.5
2015,3,1,18.9,1197.0,82.0,4.25
2011,1,0,18.1,1991.0,147.9,5.5
2017,1,1,22.54,1396.0,88.73,6.95
2018,3,0,24.07,998.0,67.1,4.56
2016,1,1,20.5,1582.0,126.2,13.82
2016,3,1,18.0,1198.0,86.7,5.65
2016,1,1,21.19,1396.0,88.73,6.2
2014,3,1,23.1,998.0,67.04,3.25
2009,1,0,16.55,1968.0,147.51,8.5
2016,1,1,24.8,1396.0,88.7,7.25
2013,1,1,21.8,1461.0,78.0,4.61
2016,3,1,16.2,1199.0,74.0,5.3
2012,1,1,17.0,1405.0,70.0,1.9
2012,3,1,20.36,1197.0,78.9,3.09
2007,1,0,16.46,2993.0,258.0,9.5
2015,1,0,17.01,1582.0,126.2,12.65
2016,3,1,18.9,1197.0,82.0,4.25
2011,1,1,21.1,1248.0,73.9,2.95
2006,1,1,10.5,2179.0,120.0,3.45
2011,3,1,19.81,1086.0,68.05,3.3
2014,1,1,14.0,2179.0,138.1,8.0
2009,3,1,13.5,1799.0,130.0,2.71
2012,3,1,18.2,998.0,67.1,2.7
2012,1,1,23.4,1248.0,74.0,4.5
2015,1,1,13.0,2982.0,168.5,18.75
2014,1,1,28.4,1248.0,74.0,5.25
2012,2,1,26.2,998.0,58.2,3.2
2017,1,1,28.4,1248.0,73.75,6.0
2014,3,1,18.9,1197.0,82.0,3.14
2016,3,1,25.17,799.0,53.3,2.55
2012,3,1,15.64,1193.0,64.08,2.3
2014,1,1,20.0,1399.0,68.05,5.65
2015,1,0,15.15,2967.0,240.0,48.22
2016,3,1,24.07,998.0,67.1,3.0
2015,1,1,20.34,1498.0,103.2,7.5
2005,1,1,10.5,2179.0,120.0,2.6
2018,1,0,18.56,1995.0,190.0,61.25
2009,3,1,17.0,1497.0,118.0,3.5
2016,3,0,17.44,1998.0,189.08,28.95
2015,1,0,13.5,2477.0,175.56,15.0
2012,1,1,19.3,1248.0,73.9,4.25
2006,3,0,8.6,5998.0,552.0,59.0
2013,1,1,20.77,1248.0,88.76,6.6
2007,1,1,12.8,2494.0,102.0,5.2
2010,3,1,11.7,1796.0,178.0,10.0
2016,1,0,14.84,2143.0,167.62,35.0
2017,1,1,22.7,1498.0,89.84,8.75
2015,3,1,17.71,1197.0,78.9,4.57
2012,3,1,20.36,1197.0,78.9,2.5
2014,1,0,12.39,2179.0,147.51,20.11
2011,1,1,12.8,2494.0,102.0,7.8
2011,3,1,18.5,1197.0,80.0,3.61
2015,3,0,19.15,1198.0,75.94,4.6
2015,1,0,15.87,2993.0,308.43,85.0
2015,3,0,16.8,1497.0,118.0,5.25
2013,1,1,25.8,1498.0,98.6,3.3
2013,1,1,11.5,2982.0,171.0,17.75
2016,1,0,12.97,2179.0,187.7,35.0
2016,1,1,19.67,1582.0,126.2,13.39
2012,1,1,25.44,936.0,56.3,2.5
2017,1,0,11.36,2755.0,171.5,18.36
2015,1,1,23.4,1248.0,74.0,5.95
2015,1,1,19.67,1582.0,126.2,11.0
2014,1,0,12.65,2993.0,255.0,64.75
2017,1,1,25.8,1498.0,98.6,6.3
2017,3,1,15.29,1591.0,121.3,11.94
2014,3,0,18.19,1197.0,103.5,5.95
2017,1,1,26.0,1498.0,98.6,11.0
2017,3,1,15.29,1591.0,121.3,12.53
2012,1,1,20.0,1399.0,68.0,3.75
2014,1,0,14.69,2993.0,258.0,27.0
2012,1,1,10.5,2835.0,107.2,9.95
2013,1,1,19.87,1461.0,83.8,4.2
2010,3,1,21.1,1197.0,85.8,2.0
2013,3,1,18.9,1197.0,82.0,3.25
2017,1,0,17.9,2143.0,136.0,34.0
2016,1,0,22.48,1995.0,190.0,30.37
2018,3,0,13.0,1591.0,121.3,12.6
2019,3,1,25.17,799.0,53.3,5.09
2014,1,0,14.94,2967.0,241.4,24.5
2018,1,1,28.09,1248.0,88.5,7.97
2011,3,1,16.0,1198.0,90.0,2.9
2016,1,0,22.69,1995.0,190.0,21.33
2012,1,0,19.08,1582.0,126.32,6.5
2016,1,1,21.38,1396.0,88.7,12.15
2014,3,1,15.04,1598.0,103.2,4.25
2017,1,0,21.76,1995.0,190.0,35.84
2004,3,0,14.4,1997.0,152.0,3.0
2012,1,1,19.72,1461.0,108.45,6.75
2014,3,1,18.6,1197.0,81.83,5.65
2013,1,0,16.96,1968.0,138.03,7.5
2018,1,1,19.67,1582.0,126.2,13.34
2016,1,1,28.09,1248.0,88.5,7.9
2015,1,1,22.54,1396.0,88.73,6.98
2014,3,1,17.01,1591.0,121.3,5.75
2012,1,1,22.07,1199.0,73.9,2.65
2011,1,1,22.07,1199.0,73.9,2.49
2007,3,1,15.0,1586.0,104.68,1.5
2016,1,1,24.5,1498.0,98.6,6.5
2013,1,1,19.64,1461.0,108.45,8.0
2019,1,0,12.9,2755.0,174.5,30.85
2014,1,0,14.7,1984.0,181.0,17.15
2014,3,0,23.1,998.0,67.04,4.55
2015,1,1,26.21,1248.0,88.5,7.4
2013,1,0,12.8,1968.0,167.6,25.64
2013,1,0,17.05,1995.0,184.0,13.5
2013,3,1,15.6,1196.0,70.0,3.55
2018,1,1,22.7,1582.0,126.2,15.0
2007,3,1,13.9,1599.0,103.2,1.95
2006,3,1,13.5,1799.0,130.0,2.3
2013,1,1,12.55,2982.0,168.5,15.0
2012,3,1,20.36,1197.0,78.9,3.15
2012,1,1,21.64,1461.0,84.8,5.0
2013,1,0,18.12,1995.0,190.0,24.75
2008,1,1,16.52,1991.0,123.7,2.6
2011,3,1,20.36,1197.0,78.9,3.75
2009,1,1,17.5,1896.0,106.0,4.85
2013,1,0,10.0,2148.0,170.0,27.0
2014,1,1,25.8,1498.0,98.6,3.0
2017,1,0,20.68,1995.0,190.0,28.75
2016,1,1,12.99,2494.0,100.6,14.49
2013,1,0,7.5,4806.0,394.3,72.0
2012,1,1,22.71,1461.0,84.8,4.0
2015,1,1,26.59,1248.0,74.0,4.5
2019,3,0,21.5,1197.0,81.8,6.25
2015,1,0,16.96,1968.0,138.03,11.5
2009,3,1,9.8,2354.0,180.0,3.1
2018,3,1,17.8,1497.0,117.3,10.11
2019,3,1,17.01,1591.0,121.3,11.54
2006,3,1,18.9,998.0,67.1,1.0
2013,1,1,23.4,1248.0,74.0,2.5
2011,3,0,9.74,1984.0,208.0,18.0
2018,1,1,23.59,1364.0,67.04,6.85
2012,3,1,19.81,1086.0,68.05,2.97
2013,3,1,17.01,1591.0,121.3,4.75
2018,1,1,20.14,1498.0,88.8,7.38
2017,1,0,22.48,1995.0,187.74,42.75
2010,1,1,23.0,1396.0,90.0,3.65
2017,3,0,18.9,1197.0,82.0,5.99
2012,1,0,11.5,2982.0,169.0,13.5
2016,3,0,21.4,1197.0,83.1,7.0
2016,3,0,13.0,1591.0,121.3,10.95
2013,3,1,20.36,1197.0,78.9,2.95
2017,1,1,24.7,1047.0,69.0,5.5
2017,3,0,14.67,1798.0,177.46,17.08
2015,1,1,26.59,1248.0,74.0,6.85
2014,3,0,13.1,1997.0,141.1,10.5
2010,1,1,12.8,2494.0,102.0,8.75
2010,3,1,17.0,1497.0,118.0,2.7
2012,3,0,17.0,1591.0,121.3,4.25
2018,1,1,23.59,1364.0,67.04,7.9
2011,3,0,13.7,1798.0,157.75,4.5
2012,1,1,21.64,1461.0,84.8,4.0
2012,3,1,17.0,1497.0,118.0,4.75
2018,1,1,22.54,1396.0,88.76,7.65
2013,3,1,17.4,1599.0,104.0,3.47
2016,3,1,18.0,1198.0,86.7,5.64
2013,3,1,16.47,1198.0,73.9,2.95
2016,1,1,22.9,1248.0,74.0,5.65
2012,1,0,11.4,2953.0,153.86,8.41
2006,3,1,15.4,1590.0,94.0,0.85
2003,3,1,18.9,998.0,67.1,0.8
2014,1,1,20.14,1498.0,88.0,5.65
2013,3,1,17.1,1591.0,121.3,4.5
2015,1,1,28.09,1248.0,88.5,6.9
2013,1,1,21.64,1461.0,84.8,4.0
2015,3,1,15.0,1598.0,103.52,5.6
2016,3,1,15.1,1196.0,73.0,2.2
2013,3,1,15.0,1598.0,103.5,4.0
2014,1,1,12.55,2982.0,168.5,16.0
2016,1,1,19.67,1582.0,126.2,12.6
2014,3,1,18.5,1197.0,82.9,4.79
2015,0,1,26.6,998.0,58.16,3.65
2016,1,1,26.0,1498.0,98.6,6.83
2002,3,1,16.1,796.0,37.0,0.51
2006,3,1,13.8,1299.0,70.0,0.69
2015,3,1,20.85,1197.0,83.14,4.65
2014,3,1,16.8,1497.0,116.3,6.49
2009,1,1,16.8,1493.0,110.0,2.9
2016,3,1,17.01,1591.0,121.3,7.4
2016,3,1,25.17,799.0,53.3,3.25
2008,3,1,18.9,998.0,67.1,1.95
2015,3,1,18.9,1197.0,82.0,4.0
2017,3,1,18.6,1197.0,81.83,6.85
2015,3,1,18.0,1198.0,86.7,5.45
2007,1,1,17.8,1399.0,68.0,1.99
2014,1,0,19.08,1582.0,126.32,8.99
2014,1,1,23.59,1364.0,67.04,6.5
2018,3,0,19.0,1199.0,88.7,9.27
2015,1,1,23.9,1582.0,126.2,6.99
2019,1,0,17.9,2143.0,136.0,36.76
2017,3,0,14.7,1798.0,177.5,17.08
2013,1,1,25.44,936.0,57.6,2.8
2011,1,1,22.07,1199.0,73.9,2.49
2016,1,1,23.65,1248.0,88.5,8.85
2011,3,1,16.8,1497.0,116.3,4.15
2017,1,1,20.64,1498.0,108.5,10.0
2017,3,1,18.9,1197.0,81.86,4.75
2017,3,0,24.04,999.0,67.0,3.2
2017,3,1,22.74,796.0,47.3,3.28
2013,3,1,15.8,1499.0,110.0,7.5
2018,3,1,21.4,1197.0,83.1,7.39
2013,1,1,23.2,1248.0,73.94,3.65
2007,1,0,11.0,2987.0,198.5,11.0
2012,1,1,23.2,1248.0,73.94,3.0
2012,1,1,25.44,936.0,57.6,2.25
2010,3,1,15.5,1586.0,103.3,2.83
2019,3,1,14.0,796.0,35.0,4.11
2014,1,1,13.5,2477.0,178.0,14.7
2013,3,0,13.0,2987.0,210.0,25.0
2015,1,1,25.44,936.0,56.3,2.35
2017,1,1,25.83,1498.0,99.0,6.41
2012,3,1,17.4,1497.0,117.3,5.75
2016,1,0,17.9,2143.0,136.0,17.55
2015,1,1,21.38,1396.0,88.7,10.25
2012,1,1,17.8,1399.0,67.0,3.16
2014,1,0,16.55,1968.0,147.51,22.5
2015,3,1,19.81,1086.0,68.05,3.55
2010,3,0,12.05,1995.0,154.0,9.86
2013,1,0,16.46,2993.0,258.0,45.0
2017,3,1,17.01,1591.0,121.3,7.99
