Year,Kilometers_Driven,Fuel_Type,Transmission,Mileage,Power,Price
2012,107023,1,1,22.07,73.9,3.9
2012,71082,1,1,19.3,73.9,3.95
2013,60000,1,0,15.73,174.33,22.0
2014,21701,3,1,23.1,67.04,3.38
2011,56000,3,1,16.8,116.3,3.45
2016,32450,3,1,18.6,81.83,5.75
2016,12500,3,1,25.17,53.3,2.75
2019,20483,1,0,17.9,136.0,30.3
2014,45800,1,1,22.7,89.84,7.5
2015,35441,3,1,18.6,81.83,6.87
2015,86398,1,1,12.99,100.6,15.2
2014,89000,1,1,25.2,74.0,5.85
2010,68375,3,1,19.0,66.1,2.5
2013,52000,3,1,18.6,85.8,3.95
2017,39000,1,0,17.9,136.0,27.0
2014,68000,3,1,16.02,93.7,6.75
2007,71000,3,1,18.9,67.1,1.5
2012,72003,1,1,22.07,73.9,3.9
2017,65850,1,1,25.1,98.6,9.44
2015,53920,3,1,14.28,138.03,10.77
2014,58000,1,1,15.1,140.0,7.5
2016,4000,3,1,24.7,47.3,3.0
2016,29832,3,1,21.1,55.2,3.29
2016,71156,1,1,26.59,74.0,6.5
2011,54000,1,0,16.55,147.51,18.0
2009,75000,3,0,13.7,157.75,4.95
2015,39208,3,1,17.57,88.7,4.52
2014,41000,1,1,17.0,139.07,8.0
2013,38622,3,1,17.4,117.3,6.26
2016,18000,3,1,16.95,97.7,7.5
2011,45000,3,0,14.4,103.6,3.35
2014,48656,3,0,15.74,121.3,5.5
2012,79000,1,0,22.0,126.2,5.25
2012,88000,1,0,16.55,140.0,16.25
2009,92000,3,1,15.5,103.3,2.7
2019,9000,1,0,12.62,158.0,32.9
2008,50121,3,1,20.4,83.11,3.41
2014,79000,1,1,24.0,70.0,4.15
2014,46000,1,1,20.14,88.8,5.9
2012,100000,3,0,10.0,157.7,11.5
2015,41000,3,1,18.6,81.83,4.75
2015,25000,3,0,24.07,67.1,3.5
2014,71899,1,1,20.77,88.76,7.25
2016,7100,3,0,23.1,67.04,4.35
2018,38171,3,0,22.5,67.0,4.99
2013,70359,1,1,12.05,120.0,7.65
2017,26969,1,1,22.07,73.9,6.9
2011,56500,1,1,20.0,68.0,2.9
2014,40000,1,1,20.45,83.8,5.75
2014,41000,1,1,17.0,139.01,8.0
2017,53105,3,0,22.5,67.0,4.41
2013,23000,1,1,21.14,103.52,4.95
2016,80999,1,0,16.0,140.0,14.4
2012,82000,1,1,20.0,68.05,2.95
2017,68557,1,1,15.96,62.1,8.14
2016,34000,1,1,20.64,108.5,8.45
2015,77000,1,1,12.99,100.0,12.5
2012,48000,1,1,15.1,140.0,6.5
2015,28232,3,1,15.8,110.0,7.72
2011,110000,1,0,16.96,138.1,8.0
2009,120000,1,1,13.93,138.0,3.0
2014,22000,3,1,16.47,74.0,4.11
2015,14925,3,1,18.5,82.9,5.37
2013,75000,1,1,20.77,88.8,6.55
2015,23000,3,1,17.4,117.3,7.0
2014,57000,3,1,17.0,118.0,5.48
2013,76718,1,0,16.96,138.03,6.51
2008,110000,3,0,14.53,138.1,2.75
2012,73000,1,0,22.69,190.0,12.5
2017,63423,1,1,23.0,98.96,7.69
2013,62132,3,1,18.5,82.85,4.57
2013,51000,3,0,16.8,118.0,4.5
2015,75000,1,1,23.2,73.94,4.9
2008,55410,3,1,19.81,68.05,1.65
2015,41000,3,1,18.2,82.4,3.25
2012,45000,1,1,22.32,126.32,6.25
2018,53322,3,1,15.8,121.3,12.13
2013,48000,3,1,18.2,82.4,3.25
2013,72000,1,0,14.16,174.3,29.0
2013,50266,3,1,17.0,118.0,5.53
2017,21800,3,1,17.0,121.36,8.75
2010,62000,3,1,20.36,78.9,2.4
2014,41681,3,1,17.0,80.0,4.55
2011,69313,3,1,17.5,85.8,2.65
2017,49000,1,1,25.0,69.0,1.6
2013,60000,1,1,22.9,74.0,4.15
2018,1001,3,1,19.0,94.68,7.23
2008,38000,3,1,13.9,103.2,2.6
2008,66000,1,0,16.07,181.0,7.25
2017,33901,1,1,12.8,102.0,14.29
2014,60000,1,1,23.2,73.94,4.35
2016,85000,1,1,24.3,88.5,8.9
2014,56002,1,1,26.0,98.6,6.1
2016,8554,3,1,25.17,53.3,3.2
2014,62322,1,1,23.59,67.06,4.9
2015,37929,3,1,24.07,67.1,3.69
2016,5400,3,1,23.84,84.0,3.98
2013,60000,1,1,21.9,90.0,2.95
2014,55730,1,0,16.55,147.51,15.21
2015,62000,1,1,28.4,74.0,6.3
2017,14576,3,1,17.0,73.75,6.69
2017,17000,3,0,16.0,117.3,9.5
2009,28000,3,1,17.0,80.0,2.65
2012,58200,1,1,14.66,194.3,7.5
2018,12278,3,0,23.1,67.04,5.63
2018,17665,3,1,15.8,121.3,11.78
2011,55893,3,1,15.04,103.6,3.35
2015,60586,3,1,23.1,67.04,4.11
2015,13500,1,0,17.9,136.0,25.51
2017,30000,3,1,22.74,47.3,3.1
2017,65000,3,1,17.57,88.7,4.8
2014,38000,3,1,16.09,103.5,3.49
2012,25000,3,1,17.5,91.1,5.15
2014,13710,3,1,16.2,74.0,4.75
2015,100000,1,0,12.55,168.5,19.0
2017,17000,3,1,23.1,67.04,4.9
2008,89000,1,0,16.07,181.0,6.3
2006,100173,3,1,16.9,100.0,2.4
2009,97000,3,1,13.17,114.0,3.0
2016,40190,3,1,18.06,74.93,4.25
2016,29647,1,1,20.14,88.0,6.3
2018,43639,3,1,21.1,100.0,8.15
2012,37333,3,1,20.36,78.9,3.22
2018,48407,3,1,18.6,81.83,7.65
2010,72400,3,1,20.36,78.9,2.3
2012,18000,3,0,13.6,181.0,22.0
2012,65167,3,1,19.4,86.8,3.28
2016,25418,3,1,20.73,91.2,7.09
2013,38995,1,1,19.3,73.9,6.46
2012,60000,1,1,22.07,73.9,4.0
2011,72000,1,0,17.05,184.0,11.0
2015,4311,1,1,25.83,99.0,4.8
2017,21000,1,0,21.76,190.0,35.0
2007,50000,3,1,17.3,64.0,1.1
2018,13000,3,1,21.4,83.1,6.6
2013,74000,3,1,22.0,81.8,4.5
2009,75000,3,1,14.7,76.0,1.0
2017,25000,1,1,20.14,88.0,6.9
2015,52000,1,0,14.16,174.3,25.49
2015,20000,1,0,18.53,187.74,35.5
2018,32663,1,1,24.0,73.97,6.28
2012,76777,1,1,12.05,120.0,4.88
2016,100303,1,1,22.95,74.0,3.7
2015,43993,3,1,21.1,55.2,3.45
2016,72118,1,1,15.4,120.0,10.23
2010,83000,3,0,11.1,142.0,6.5
2016,7523,3,1,16.2,74.0,6.15
2014,34670,3,1,15.1,73.0,2.9
2016,30000,1,1,24.0,70.0,5.5
2015,59261,1,1,24.0,73.97,4.25
2016,65210,1,1,22.9,74.0,5.48
2016,19000,3,1,18.6,81.83,7.25
2012,50000,3,1,17.5,85.8,3.0
2015,47000,1,0,22.69,190.0,29.5
2007,75000,3,1,17.7,78.0,1.49
2013,54534,3,0,16.95,78.9,3.65
2018,13000,1,1,23.0,98.96,10.9
2015,48808,3,1,23.1,67.04,4.3
2012,63001,1,1,20.77,88.76,6.11
2015,64771,1,1,12.8,102.0,15.5
2016,34634,3,1,17.8,117.3,6.9
2012,69242,3,1,19.1,85.8,4.69
2011,33292,3,1,18.5,85.8,3.19
2012,55000,3,0,15.0,98.6,3.75
2019,1000,3,1,17.19,81.86,8.6
2011,80000,3,1,17.0,118.0,3.85
2019,16573,3,1,17.8,86.7,9.31
2015,53000,3,1,18.6,81.83,5.5
2017,50129,1,1,19.67,126.2,13.3
2013,63716,1,0,15.73,174.33,23.0
2018,11000,3,1,24.7,47.3,3.35
2012,115000,1,0,15.06,177.0,10.0
2013,63265,3,1,20.36,78.9,2.95
2016,20000,1,1,21.66,108.62,6.75
2010,79000,3,1,16.47,73.9,2.44
2015,41000,3,1,20.73,91.1,5.85
2015,26323,3,0,17.21,103.5,7.4
2016,76000,1,1,24.4,71.0,3.8
2008,69972,3,1,13.5,130.0,3.8
2008,69000,3,1,17.7,78.0,2.7
2016,65000,1,1,15.96,62.1,7.21
2016,29512,3,1,17.4,117.3,7.9
2017,51000,1,1,25.4,73.97,4.2
2014,58003,1,1,19.01,108.45,5.75
2013,56500,3,0,16.98,66.1,3.45
2014,29063,1,0,17.11,174.33,25.75
2018,46811,1,1,16.0,140.0,16.59
2014,31897,3,1,18.06,74.96,4.69
2009,52100,1,0,13.2,170.0,7.5
2016,73000,1,1,13.68,147.8,16.5
2009,31423,3,1,17.0,118.0,1.99
2014,75180,1,1,22.9,74.0,5.25
2013,75000,1,1,19.64,108.45,5.4
2014,15000,3,1,16.47,74.0,3.9
2015,12000,3,1,17.19,81.86,5.8
2014,32000,1,0,18.12,190.0,30.5
2017,44504,1,1,23.4,74.0,5.6
2015,39437,1,1,28.4,74.0,5.15
2017,36931,1,0,19.08,126.2,9.48
2016,17800,3,0,21.9,37.48,2.38
2009,71346,3,1,17.5,85.8,3.8
2015,45000,3,1,18.6,81.83,5.5
2010,85155,3,1,17.0,80.0,3.55
2015,48823,3,1,20.73,91.1,6.35
2015,37000,1,0,12.7,187.7,36.0
2014,36000,3,1,17.57,88.7,3.7
2016,24569,1,1,16.0,140.0,13.5
2008,95000,3,0,11.7,177.6,2.85
2015,25811,3,1,25.4,37.5,2.13
2015,65000,1,1,22.7,126.2,7.75
2017,100400,1,1,25.0,69.0,2.85
2014,76414,1,1,25.8,98.6,4.95
2012,82103,1,1,15.1,140.0,6.2
2013,98000,1,0,18.56,190.0,17.5
2010,45252,3,1,18.9,81.86,2.25
2017,10300,3,1,21.4,83.1,6.75
2016,42024,1,0,19.08,126.2,9.73
2018,51236,1,1,25.47,88.5,8.49
2013,52000,3,0,13.6,181.0,25.0
2015,42894,1,1,23.2,73.94,5.59
2011,68000,1,0,15.6,106.0,4.8
2014,69000,1,1,22.7,89.84,5.45
2017,10000,3,1,18.6,81.83,6.5
2015,16000,3,1,19.4,86.8,4.35
2013,46992,1,1,25.8,98.6,3.75
2015,50000,1,1,24.0,70.0,4.0
2011,39010,1,1,23.08,63.1,2.6
2016,26946,3,1,18.9,82.0,4.45
2015,28700,3,1,21.1,55.2,2.6
2011,60000,3,0,11.74,186.0,16.0
2014,38999,1,0,12.7,187.7,32.5
2016,39000,1,0,11.18,184.0,13.85
2018,7784,3,1,20.73,91.1,8.76
2017,42000,3,0,22.0,81.8,5.5
2013,57000,1,1,19.01,108.45,4.99
2013,85350,1,1,22.32,126.32,5.7
2016,82725,3,0,14.28,138.03,11.99
2016,19000,1,0,21.76,190.0,29.99
2018,13900,3,1,18.88,110.4,9.5
2014,108000,1,1,25.2,74.0,5.5
2016,36000,1,0,11.72,194.3,23.0
2013,62188,1,1,17.2,53.5,2.95
2015,58397,1,1,24.0,70.0,4.9
2016,30000,3,0,22.5,67.0,4.25
2018,29907,1,1,16.0,140.0,16.36
2009,46000,1,0,16.55,147.51,9.95
2012,65000,1,1,20.54,103.6,5.5
2016,22000,1,1,24.3,88.5,8.25
2016,34952,3,1,19.81,68.05,4.01
2019,13913,3,1,17.5,88.7,8.2
2014,71000,1,1,25.1,98.6,6.2
2012,97000,1,0,11.5,169.0,16.75
2017,21000,1,0,16.0,140.0,16.5
2012,110438,1,1,20.0,68.05,3.5
2017,66507,3,0,19.0,88.7,5.43
2014,32000,3,0,17.97,99.6,7.99
2011,75378,1,1,18.7,66.0,3.59
2012,82697,1,1,25.44,57.6,1.9
2016,26212,1,0,17.9,136.0,24.46
2014,23500,3,1,17.57,88.7,3.9
2013,56127,3,1,18.5,80.0,5.15
2015,26000,3,0,21.5,81.8,3.65
2016,26000,1,1,25.4,73.97,5.0
2009,42000,3,1,17.0,118.0,2.3
2010,114703,3,1,15.6,70.0,1.8
2014,97439,1,1,25.8,98.6,4.41
2006,40000,3,1,18.9,67.1,2.0
2015,37500,1,0,17.68,174.33,32.0
2010,83000,1,1,19.3,73.9,2.75
2018,27395,1,1,15.4,120.0,14.19
2017,35362,3,1,22.5,67.04,3.85
2014,117000,1,1,13.0,168.5,15.5
2010,23000,3,1,18.2,64.0,1.9
2014,59508,3,1,25.4,37.48,1.26
2009,69000,3,1,18.5,80.0,2.4
2010,58000,1,0,22.69,190.0,11.5
2014,88511,1,1,16.0,140.0,8.25
2011,66000,3,1,15.8,105.0,2.75
2009,65000,3,1,17.5,70.0,1.4
2015,30676,3,1,25.4,37.5,2.9
2011,76000,1,1,20.0,68.0,2.4
2013,23627,3,0,14.8,105.0,4.75
2018,52827,1,0,12.7,187.7,44.76
2015,64465,1,1,26.0,98.6,6.22
2018,14000,3,0,22.5,67.0,4.5
2015,26000,3,1,18.9,82.0,4.25
2011,78203,1,0,18.1,147.9,5.5
2017,27000,1,1,22.54,88.73,6.95
2018,31919,3,0,24.07,67.1,4.56
2016,47392,1,1,20.5,126.2,13.82
2016,17362,3,1,18.0,86.7,5.65
2016,49716,1,1,21.19,88.73,6.2
2014,48000,3,1,23.1,67.04,3.25
2009,46000,1,0,16.55,147.51,8.5
2016,79000,1,1,24.8,88.7,7.25
2013,57000,1,1,21.8,78.0,4.61
2016,29754,3,1,16.2,74.0,5.3
2012,50123,1,1,17.0,70.0,1.9
2012,57184,3,1,20.36,78.9,3.09
2015,26000,1,0,17.01,126.2,12.65
2016,22129,3,1,18.9,82.0,4.25
2006,92000,1,1,10.5,120.0,3.45
2011,60634,3,1,19.81,68.05,3.3
2014,90000,1,1,14.0,138.1,8.0
2009,59000,3,1,13.5,130.0,2.71
2012,59293,3,1,18.2,67.1,2.7
2012,80753,1,1,23.4,74.0,4.5
2015,40000,1,1,13.0,168.5,18.75
2014,103000,1,1,28.4,74.0,5.25
2012,72389,2,1,26.2,58.2,3.2
2017,48000,1,1,28.4,73.75,6.0
2014,41000,3,1,18.9,82.0,3.14
2016,26000,3,1,25.17,53.3,2.55
2012,30000,3,1,15.64,64.08,2.3
2014,74624,1,1,20.0,68.05,5.65
2016,35000,3,1,24.07,67.1,3.0
2015,52123,1,1,20.34,103.2,7.5
2018,1400,1,0,18.56,190.0,61.25
2009,122000,3,1,17.0,118.0,3.5
2016,21110,3,0,17.44,189.08,28.95
2015,78000,1,0,13.5,175.56,15.0
2012,72000,1,1,19.3,73.9,4.25
2013,43486,1,1,20.77,88.76,6.6
2010,34000,3,1,11.7,178.0,10.0
2016,37944,1,0,14.84,167.62,35.0
2017,30000,1,1,22.7,89.84,8.75
2015,64005,3,1,17.71,78.9,4.57
2012,62000,3,1,20.36,78.9,2.5
2014,59885,1,0,12.39,147.51,20.11
2011,63991,3,1,18.5,80.0,3.61
2015,34895,3,0,19.15,75.94,4.6
2015,45000,3,0,16.8,118.0,5.25
2013,45000,1,1,25.8,98.6,3.3
2013,100000,1,1,11.5,171.0,17.75
2016,70000,1,0,12.97,187.7,35.0
2016,37023,1,1,19.67,126.2,13.39
2012,81000,1,1,25.44,56.3,2.5
2017,20789,1,0,11.36,171.5,18.36
2015,68310,1,1,23.4,74.0,5.95
2015,47250,1,1,19.67,126.2,11.0
2017,17702,3,1,15.29,121.3,11.94
2014,34987,3,0,18.19,103.5,5.95
2017,37000,1,1,26.0,98.6,11.0
2017,38271,3,1,15.29,121.3,12.53
2012,32510,1,1,20.0,68.0,3.75
2012,116000,1,1,10.5,107.2,9.95
2010,75319,3,1,21.1,85.8,2.0
2013,28000,3,1,18.9,82.0,3.25
2017,16500,1,0,17.9,136.0,34.0
2016,75637,1,0,22.48,190.0,30.37
2018,32854,3,0,13.0,121.3,12.6
2019,6568,3,1,25.17,53.3,5.09
2018,17804,1,1,28.09,88.5,7.97
2011,69768,3,1,16.0,90.0,2.9
2016,62404,1,0,22.69,190.0,21.33
2012,97000,1,0,19.08,126.32,6.5
2016,55687,1,1,21.38,88.7,12.15
2014,17000,3,1,15.04,103.2,4.25
2017,34232,1,0,21.76,190.0,35.84
2012,80000,1,1,19.72,108.45,6.75
2014,31045,3,1,18.6,81.83,5.65
2013,58000,1,0,16.96,138.03,7.5
2018,35480,1,1,19.67,126.2,13.34
2016,62287,1,1,28.09,88.5,7.9
2015,46162,1,1,22.54,88.73,6.98
2014,9200,3,1,17.01,121.3,5.75
2012,55339,1,1,22.07,73.9,2.65
2011,55476,1,1,22.07,73.9,2.49
2007,68553,3,1,15.0,104.68,1.5
2016,67376,1,1,24.5,98.6,6.5
2013,42000,1,1,19.64,108.45,8.0
2019,28069,1,0,12.9,174.5,30.85
2014,93144,1,0,14.7,181.0,17.15
2014,24300,3,0,23.1,67.04,4.55
2015,47883,1,1,26.21,88.5,7.4
2013,12467,1,0,12.8,167.6,25.64
2013,56683,1,0,17.05,184.0,13.5
2013,38000,3,1,15.6,70.0,3.55
2018,35000,1,1,22.7,126.2,15.0
2007,80000,3,1,13.9,103.2,1.95
2013,123000,1,1,12.55,168.5,15.0
2012,70000,3,1,20.36,78.9,3.15
2012,87982,1,1,21.64,84.8,5.0
2013,40714,1,0,18.12,190.0,24.75
2008,83000,1,1,16.52,123.7,2.6
2011,86000,3,1,20.36,78.9,3.75
2009,60002,1,1,17.5,106.0,4.85
2013,60000,1,0,10.0,170.0,27.0
2014,84677,1,1,25.8,98.6,3.0
2017,23000,1,0,20.68,190.0,28.75
2016,81424,1,1,12.99,100.6,14.49
2012,70000,1,1,22.71,84.8,4.0
2015,40000,1,1,26.59,74.0,4.5
2019,600,3,0,21.5,81.8,6.25
2015,65320,1,0,16.96,138.03,11.5
2009,79000,3,1,9.8,180.0,3.1
2018,5000,3,1,17.8,117.3,10.11
2019,6028,3,1,17.01,121.3,11.54
2006,86000,3,1,18.9,67.1,1.0
2018,43127,1,1,23.59,67.04,6.85
2012,65727,3,1,19.81,68.05,2.97
2013,70000,3,1,17.01,121.3,4.75
2018,39861,1,1,20.14,88.8,7.38
2017,16485,1,0,22.48,187.74,42.75
2010,77332,1,1,23.0,90.0,3.65
2017,17489,3,0,18.9,82.0,5.99
2016,35129,3,0,21.4,83.1,7.0
2016,22982,3,0,13.0,121.3,10.95
2013,54500,3,1,20.36,78.9,2.95
2017,16235,1,1,24.7,69.0,5.5
2017,73641,3,0,14.67,177.46,17.08
2015,59572,1,1,26.59,74.0,6.85
2014,112827,3,0,13.1,141.1,10.5
2010,118000,1,1,12.8,102.0,8.75
2010,60000,3,1,17.0,118.0,2.7
2012,75059,3,0,17.0,121.3,4.25
2018,3000,1,1,23.59,67.04,7.9
2011,78000,3,0,13.7,157.75,4.5
2012,47000,1,1,21.64,84.8,4.0
2012,42000,3,1,17.0,118.0,4.75
2018,6820,1,1,22.54,88.76,7.65
2013,55176,3,1,17.4,104.0,3.47
2016,39854,3,1,18.0,86.7,5.64
2013,24000,3,1,16.47,73.9,2.95
2016,55000,1,1,22.9,74.0,5.65
2012,45840,1,0,11.4,153.86,8.41
2014,52951,1,1,20.14,88.0,5.65
2013,49000,3,1,17.1,121.3,4.5
2015,52000,1,1,28.09,88.5,6.9
2013,120005,1,1,21.64,84.8,4.0
2015,33000,3,1,15.0,103.52,5.6
2013,66700,3,1,15.0,103.5,4.0
2014,122000,1,1,12.55,168.5,16.0
2016,29000,1,1,19.67,126.2,12.6
2014,42315,3,1,18.5,82.9,4.79
2015,22001,0,1,26.6,58.16,3.65
2016,84580,1,1,26.0,98.6,6.83
2006,85000,3,1,13.8,70.0,0.69
2015,24296,3,1,20.85,83.14,4.65
2014,40000,3,1,16.8,116.3,6.49
2009,64514,1,1,16.8,110.0,2.9
2016,35000,3,1,17.01,121.3,7.4
2016,41000,3,1,25.17,53.3,3.25
2008,60123,3,1,18.9,67.1,1.95
2015,53000,3,1,18.9,82.0,4.0
2017,9000,3,1,18.6,81.83,6.85
2015,53497,3,1,18.0,86.7,5.45
2007,68000,1,1,17.8,68.0,1.99
2014,65000,1,0,19.08,126.32,8.99
2014,45155,1,1,23.59,67.04,6.5
2018,20026,3,0,19.0,88.7,9.27
2015,60000,1,1,23.9,126.2,6.99
2019,15976,1,0,17.9,136.0,36.76
2017,30523,3,0,14.7,177.5,17.08
2013,26300,1,1,25.44,57.6,2.8
2011,66000,1,1,22.07,73.9,2.49
2016,70000,1,1,23.65,88.5,8.85
2011,46000,3,1,16.8,116.3,4.15
2017,28000,1,1,20.64,108.5,10.0
2017,46000,3,1,18.9,81.86,4.75
2017,33000,3,0,24.04,67.0,3.2
2017,27718,3,1,22.74,47.3,3.28
2013,58000,3,1,15.8,110.0,7.5
2018,33150,3,1,21.4,83.1,7.39
2013,77000,1,1,23.2,73.94,3.65
2007,70000,1,0,11.0,198.5,11.0
2012,97000,1,1,23.2,73.94,3.0
2012,75300,1,1,25.44,57.6,2.25
2010,69918,3,1,15.5,103.3,2.83
2019,4721,3,1,14.0,35.0,4.11
2014,39163,1,1,13.5,178.0,14.7
2015,66000,1,1,25.44,56.3,2.35
2017,36154,1,1,25.83,99.0,6.41
2012,34000,3,1,17.4,117.3,5.75
2016,60000,1,0,17.9,136.0,17.55
2015,32000,1,1,21.38,88.7,10.25
2012,79985,1,1,17.8,67.0,3.16
2014,37600,1,0,16.55,147.51,22.5
2015,31965,3,1,19.81,68.05,3.55
2010,70749,3,0,12.05,154.0,9.86
2017,41534,3,1,17.01,121.3,7.99
2017,54455,1,0,22.0,108.495,6.5
2007,42000,3,1,14.49,92.7,0.75
2018,52073,1,1,18.3,147.9,9.87
2018,40175,1,1,22.54,88.73,6.36
2017,16503,3,0,16.0,117.3,9.5
2017,15029,3,1,19.1,82.0,6.05
2015,76362,1,1,24.0,70.0,5.5
2007,18700,3,1,19.7,46.3,1.25
2015,67585,1,1,12.99,100.6,11.99
2010,57000,3,0,16.95,78.9,2.5
2019,22321,3,0,18.0,117.3,11.66
2015,36428,3,1,20.51,67.04,3.1
2012,73500,1,1,20.0,68.0,2.6
2015,47234,3,1,18.0,86.7,5.09
2008,62364,3,1,13.2,94.0,2.3
2012,89000,1,1,22.32,126.32,6.0
2013,58653,1,1,25.2,74.0,4.4
2013,30000,3,0,14.8,120.7,11.0
2014,64042,1,1,17.3,163.7,5.7
2013,120000,1,0,20.0,138.1,6.95
2014,90000,1,1,12.05,120.0,7.9
2018,30733,1,0,20.68,190.0,29.3
2010,71473,3,0,13.7,157.75,5.35
2014,39000,3,0,16.5,86.8,3.49
2009,84045,3,1,20.36,78.9,2.85
2014,57004,3,1,17.4,117.3,5.35
2012,75464,3,1,15.6,70.0,3.62
2012,118683,1,1,21.0,64.1,3.19
2018,42000,3,1,18.15,82.0,5.5
2019,12800,3,1,18.6,81.83,7.67
2011,80000,3,1,12.0,127.0,5.5
2014,76126,1,1,19.3,73.9,6.6
2013,85000,1,0,17.68,174.33,21.0
2017,27000,3,1,21.4,83.1,4.5
2016,45794,1,0,13.01,194.3,20.67
2013,57352,1,0,14.39,163.7,6.5
2009,42000,3,1,17.92,62.1,1.45
2014,62549,0,1,26.6,58.16,2.95
2015,67048,1,1,28.09,88.5,7.9
2018,11732,3,1,17.4,117.3,10.07
2016,37000,1,1,20.45,83.8,6.5
2015,30000,1,0,18.88,184.0,22.0
2016,53000,1,1,26.0,98.6,9.75
2014,60000,1,1,20.45,83.8,6.0
2014,65000,1,1,24.0,70.0,3.99
2015,92000,1,0,12.55,168.5,19.75
2017,31000,1,1,13.68,147.8,16.95
2017,43917,3,1,21.4,83.1,6.8
2013,84000,3,1,19.81,68.05,2.95
2014,51000,1,0,27.03,190.0,21.5
2015,24398,3,1,17.8,117.3,7.9
2011,78000,3,1,20.92,67.1,2.3
2012,40315,3,1,18.5,86.8,2.75
2011,83000,1,1,12.05,120.0,6.71
2017,58151,1,0,19.6,108.45,9.6
2017,30519,1,1,19.67,126.2,12.81
2019,20712,3,1,23.84,84.0,6.94
2015,48000,1,1,16.0,140.0,9.45
2015,85000,1,1,20.34,103.2,6.0
2013,32000,3,0,14.8,120.7,11.0
2011,52000,3,1,15.5,103.3,2.6
2007,58307,3,1,15.3,83.0,1.95
2014,40000,1,0,17.11,174.33,22.0
2015,36000,3,1,18.6,81.83,4.9
2015,58817,1,1,19.87,83.14,6.25
2013,55000,1,1,20.54,103.6,6.1
2011,39000,3,1,20.36,78.9,2.6
2010,49900,3,1,17.5,85.8,3.3
2013,99500,1,1,22.3,74.0,3.05
2012,33249,1,1,21.27,88.76,3.25
2014,52000,3,1,19.1,81.86,3.75
2015,45000,1,1,12.99,100.6,13.25
2017,22000,3,1,23.84,84.0,4.8
2019,7858,3,1,25.17,53.3,3.8
2011,112000,1,1,12.8,102.0,8.5
2009,72000,3,0,16.8,116.4,3.2
2011,84912,3,1,20.36,78.9,3.5
2015,70000,1,1,19.67,126.2,12.25
2014,21000,3,1,19.5,86.76,4.75
2016,27000,3,1,18.78,74.0,4.5
2012,29000,3,1,20.36,78.9,2.35
2014,48425,1,1,23.08,63.12,3.4
2016,19000,1,0,21.5,108.5,10.0
2013,64000,3,1,14.53,138.1,5.2
2013,69140,1,1,20.46,83.8,5.11
2019,21214,3,1,15.41,103.52,9.66
2015,28000,3,1,20.36,78.9,3.4
2017,29085,3,1,18.15,82.0,5.84
2016,30000,3,0,23.1,67.04,3.8
2012,32910,3,0,16.98,66.1,2.5
2015,30000,1,1,25.1,98.6,6.95
2010,35102,3,0,12.6,161.6,5.5
2017,22831,3,1,18.9,82.0,6.19
2013,74911,1,1,20.45,83.8,6.0
2015,21000,3,1,18.9,82.0,3.75
2018,37160,1,1,22.77,98.59,9.46
2011,41000,3,1,16.95,97.7,3.0
2016,37294,1,1,25.83,99.0,5.75
2009,56927,3,1,13.5,130.0,4.41
2017,21954,3,1,25.17,53.3,3.7
2014,50000,3,1,19.4,86.8,2.5
2012,78212,3,1,16.1,88.2,5.35
2013,64500,1,1,21.9,88.8,3.65
2014,51000,1,0,17.2,138.03,13.0
2012,52000,3,1,18.9,67.1,2.45
2015,120000,1,0,21.21,103.2,5.75
2017,65792,1,1,26.0,98.6,8.11
2018,30000,1,1,22.54,88.73,7.75
2017,54387,3,0,19.15,75.94,5.85
2018,1617,3,1,25.17,53.3,4.29
2015,82000,1,1,25.6,98.6,8.0
2017,20000,1,1,13.68,147.8,16.5
2015,98000,1,1,27.39,74.0,5.5
2015,57000,1,1,22.77,98.59,6.35
2014,56549,1,1,22.7,89.84,7.2
2012,78500,1,1,22.07,73.9,3.65
2016,55036,1,1,22.54,88.73,6.35
2016,55000,1,1,19.87,83.8,7.8
2007,90000,3,1,13.8,70.0,1.4
2018,17810,1,1,27.39,74.0,8.5
2011,42408,1,0,14.84,170.0,10.48
2008,52000,3,1,12.85,99.6,1.3
2013,60000,3,1,17.92,62.1,2.3
2015,27000,1,0,19.5,141.0,14.95
2017,55975,1,0,17.68,174.33,35.92
2016,115000,1,1,25.83,99.0,4.5
2015,40337,3,0,23.1,67.04,4.45
2016,50000,1,1,24.0,70.0,5.5
2016,28147,3,1,18.9,81.86,5.07
2015,20000,3,1,18.9,82.0,3.85
2016,11000,3,1,18.6,81.86,7.95
2009,63000,3,1,18.2,67.1,1.25
2014,36967,3,1,20.92,67.1,3.64
2016,73053,1,1,13.0,168.5,20.0
2019,16392,1,1,16.55,105.0,10.36
2013,67000,3,1,16.78,88.73,4.05
2014,70000,1,1,19.6,108.45,8.25
2014,84000,1,1,22.9,74.0,5.25
2013,49106,3,1,15.04,103.2,4.4
2017,35000,1,0,18.19,174.5,25.75
2011,37000,3,1,18.9,67.1,2.1
2017,32587,3,1,25.17,53.3,3.71
2017,21248,1,1,24.3,88.5,9.44
2014,40000,3,0,10.5,157.7,24.0
2017,23700,0,1,17.5,80.46,8.25
2011,57000,1,0,16.55,147.51,9.75
2014,37000,3,1,18.9,82.0,3.45
2014,70000,1,1,13.5,175.56,11.85
2012,92469,1,0,19.71,201.15,16.14
2015,55000,0,1,26.6,58.16,3.7
2017,20000,3,0,24.07,67.1,4.0
2015,42000,3,1,18.6,81.83,5.8
2014,28000,1,1,23.4,74.0,4.65
